"","Participant","Day","Block","Pnum","Problem","Base","Height","Answer","Practice","Trained","Seen","Time","Correct","ComputeTimeout","InputTimeout","ComputeDuration","InputDuration","FeedbackDuration","BlankDuration","BackspaceCount","Input","Interference4","InterDist4","Interference8","InterDist8","TotalSolved","Phase","Likelihood1","Likelihood2","Likelihood3","CountPhase","AllExpose","ExactSpacing","D1RT","LIK1","LIK2","LIK3","CNTPHS","PHS","allPHS","allCNTPHS","Experiment_Instance","Day_Trial","Milli_sec","Cumulative_Time","Time_Stamp_v2","ID","Instances","TrialTimeSec","TrialTimeMin_diff","TrialTimeSec_sumDiff","TrialTimeSec_sumDiffneg75","T","N","c","s","InvLogTime_diff","CumAveInvLogTime_diff","CumAveInvLogTime_diff_lag1"
"77",2,1,2,27,"10$4=34",10,4,34,0,8,8,6773,1,0,0,2964,1054,2002,750,0,34,0,0,0,0,77,2,0.18338481,0.816613386,1.8e-06,5,58,4,0,0,0,0,0,0,0,0,77,77,6773,723537,723.537,"10$4=34",9,571.763,88.158,2480.484,0.13636164183154,239.024037594615,8,0.1,0.1,0.221754121882124,0.208333481309074,0.206655901237443
"78",2,1,2,28,"11$4=38",11,4,38,0,16,4,8826,0,0,0,4825,745,2500,750,0,34,0,0,0,0,78,1,0.795813929,0.204185997,7.43e-08,5,59,12,0,0,0,0,0,0,0,0,78,78,8826,732363,732.363,"11$4=38",5,571.719,131.478,1359.577,0.0609453480550637,274.942149072763,4,0.1,0.1,0.20411064477526,0.16099816382901,0.150220043592448
"79",2,1,2,29,"7$5=25",7,5,25,0,8,8,4416,1,0,0,935,726,2000,752,0,25,0,0,0,0,79,2,0.023776819,0.959362191,0.01686099,1,60,5,0,0,0,0,0,0,0,0,79,79,4416,736779,736.779,"7$5=25",9,566.452,57.157,2406.743,0.150859126241118,213.157798185485,8,0.1,0.1,0.244363525421502,0.20802997774438,0.20348828428474
"80",2,1,2,30,"7$3=18",7,3,18,0,4,17,4544,1,0,0,968,824,2000,750,0,18,0,0,0,0,80,3,3.47e-25,4.15e-09,0.999999996,15,61,3,0,0,0,0,0,0,0,0,80,80,4544,741323,741.323,"7$3=18",18,600.73,24.559,5123.146,0.364143115202229,186.250735733757,17,0.1,0.1,0.302475380936431,0.26348938054407,0.261196086403343
"81",2,1,2,31,"9$5=35",9,5,35,0,16,4,4648,1,0,0,1103,793,2000,750,0,35,0,0,0,0,81,3,3.45e-06,0.021704553,0.978291998,3,62,12,0,0,0,0,0,0,0,0,81,81,4648,745971,745.971,"9$5=35",5,556.601,131.401,1324.068,0.0616120698712907,270.461071161838,4,0.1,0.1,0.204134559041375,0.162155460872425,0.151660686330188
"82",2,1,2,32,"10$5=40",10,5,40,0,32,2,4737,1,0,0,1215,766,2001,753,0,40,-1,-30,0,0,82,2,0.040046524,0.901770341,0.058183135,1,63,27,0,0,0,0,0,0,0,0,82,82,4737,750708,750.708,"10$5=40",3,548.948,249.236,798.184,0.0247595919241526,355.972324545511,2,0.1,0.1,0.180856431715005,0.118643677813141,0.0875373008622099
"83",2,1,2,33,"3$3=6",3,3,6,0,16,4,4184,1,0,0,911,521,2000,750,0,6,0,0,0,0,83,3,6.33e-07,0.01725832,0.982741047,3,64,12,0,0,0,0,0,0,0,0,83,83,4184,754892,754.892,"3$3=6",5,547.645,130.385,1297.96,0.0625562427883861,264.988814421227,4,0.1,0.1,0.204451925049459,0.162532914580972,0.15205316196385
"84",2,1,2,34,"7$3=18",7,3,18,0,4,18,4305,1,0,0,756,793,2003,751,0,18,0,0,0,0,84,3,1.12e-26,1.06e-09,0.999999999,16,65,3,0,0,0,0,0,0,0,0,84,84,4305,759197,759.197,"7$3=18",19,618.604,17.874,5444.878,0.426751310779704,167.251780269779,18,0.1,0.1,0.330587655514853,0.267020868700427,0.26348938054407
"85",2,1,2,35,"10$4=34",10,4,34,0,8,9,14029,1,0,0,10523,750,2001,752,0,34,0,0,0,0,85,2,0.168395388,0.831591942,1.27e-05,6,66,7,0,0,0,0,0,0,0,0,85,85,14029,773226,773.226,"10$4=34",10,621.452,49.689,2927.685,0.166436231211176,221.01022271443,9,0.1,0.1,0.252586131659816,0.212758746344148,0.208333481309074
"86",2,1,2,36,"7$4=22",7,4,22,0,32,2,12321,1,0,0,8961,606,2001,750,0,22,-1,-26,0,0,86,1,0.96739412,0.03260588,4.22e-11,3,67,27,0,0,0,0,0,0,0,0,86,86,12321,785547,785.547,"7$4=22",3,550.127,257.828,807.955,0.0243452877536068,363.525617251803,2,0.1,0.1,0.179766215485567,0.11853493347494,0.0879192924696272
"87",2,1,2,37,"7$5=25",7,5,25,0,8,9,4489,1,0,0,997,737,2002,750,0,25,0,0,0,0,87,3,0.000595941,0.194969331,0.804434728,1,68,7,0,0,0,0,0,0,0,0,87,87,4489,790036,790.036,"7$5=25",10,619.709,53.2569999999999,2886.056,0.168265308175735,217.599668072555,9,0.1,0.1,0.24845274825093,0.212072254795035,0.20802997774438
"88",2,1,2,38,"7$3=18",7,3,18,0,4,19,4775,1,0,0,1160,857,2002,753,0,18,0,0,0,0,88,3,3.43e-28,3.25e-10,1,17,69,3,0,0,0,0,0,0,0,0,88,88,4775,794811,794.811,"7$3=18",20,654.218,35.614,6121.544,0.378245485154907,203.519837893548,19,0.1,0.1,0.274251181171973,0.267382384324004,0.267020868700427
"89",2,1,2,39,"8$6=33",8,6,33,0,16,4,14680,1,0,0,11336,591,2000,751,0,33,0,0,0,0,89,1,0.999426397,0.000573603,3.7e-16,5,70,13,0,0,0,0,0,0,0,0,89,89,14680,809491,809.491,"8$6=33",5,530.28,117.128,1269.012,0.064840087047651,253.795699627387,4,0.1,0.1,0.208933584859987,0.163354020867939,0.151959129869927
"90",2,1,2,40,"9$6=39",9,6,39,0,32,2,8812,1,0,0,5185,873,2000,751,0,39,-1,-22,0,0,90,2,0.285881167,0.710897052,0.003221781,1,71,27,0,0,0,0,0,0,0,0,90,90,8812,818303,818.303,"9$6=39",3,520.763,249.787,770.55,0.0250887655986145,348.863679620962,2,0.1,0.1,0.18078500646414,0.119658075982251,0.0890946107413062
"91",2,1,3,1,"9$7=42",9,7,42,0,0,0,10307,1,0,0,6635,918,2000,751,0,42,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,10307,828610,828.61,"9$7=42",1,0,NA,0,0,1,0,0.1,0.1,0,0,0
"92",2,1,3,2,"7$3=18",7,3,18,0,4,20,4491,1,0,0,890,849,2000,750,0,18,0,0,0,0,92,3,9.42e-30,8.78e-11,1,18,72,2,0,0,0,0,0,0,0,0,92,92,4491,833101,833.101,"7$3=18",21,692.508,38.29,6887.344,0.364756741885614,226.617651477785,20,0.1,0.1,0.269267863003485,0.267472169023027,0.267382384324004
"93",2,1,3,3,"10$4=34",10,4,34,0,8,10,6986,1,0,0,3503,727,2000,754,0,34,0,0,0,0,93,2,0.053458936,0.917291484,0.029249581,7,73,6,0,0,0,0,0,0,0,0,93,93,6986,840087,840.087,"10$4=34",11,688.313,66.861,3596.295,0.165358275919916,253.963139881802,10,0.1,0.1,0.23571191851188,0.214845398359397,0.212758746344148
"94",2,1,3,4,"11$4=38",11,4,38,0,16,5,12800,1,0,0,9082,966,2000,750,0,38,0,0,0,0,94,1,0.688653475,0.311341127,5.4e-06,6,74,14,0,0,0,0,0,0,0,0,94,94,12800,852887,852.887,"11$4=38",6,692.243,120.524,1962.197,0.0715169101778726,302.215436702703,5,0.1,0.1,0.207720894721558,0.168785285644435,0.16099816382901
"95",2,1,3,5,"7$5=25",7,5,25,0,8,10,4477,1,0,0,1017,705,2001,751,0,25,0,0,0,0,95,3,1.34e-05,0.037212423,0.962774189,2,75,6,0,0,0,0,0,0,0,0,95,95,4477,857364,857.364,"7$5=25",11,687.037,67.3280000000001,3559.336,0.166491316109931,251.517017512528,10,0.1,0.1,0.235340842907341,0.214187580987063,0.212072254795035
"96",2,1,3,6,"7$3=18",7,3,18,0,4,21,4386,1,0,0,836,793,2000,754,0,18,0,0,0,0,96,3,2.81e-31,2.46e-11,1,19,76,3,0,0,0,0,0,0,0,0,96,96,4386,861750,861.75,"7$3=18",22,721.157,28.649,7488.973,0.390860662491246,223.533711039083,21,0.1,0.1,0.290211286234467,0.268505765259911,0.267472169023027
"97",2,1,3,7,"9$5=35",9,5,35,0,16,5,4330,1,0,0,826,750,2001,750,0,35,-1,-15,0,0,97,3,9.52e-08,0.00459034,0.995409565,4,77,14,0,0,0,0,0,0,0,0,97,97,4330,866080,866.08,"9$5=35",6,676.71,120.109,1924.613,0.0720474992935787,298.819281037552,5,0.1,0.1,0.207866536297276,0.169773973443234,0.162155460872425
"98",2,1,3,8,"8$3=21",8,3,21,0,32,2,5837,1,0,0,2433,649,2001,751,0,21,-1,-14,0,0,98,2,0.036848747,0.958327753,0.0048235,2,78,27,0,0,0,0,0,0,0,0,98,98,5837,871917,871.917,"8$3=21",3,493.78,251.772,745.552,0.0253680077368209,342.84575427849,2,0.1,0.1,0.180529442852101,0.120780994830772,0.0909067708201072
"99",2,1,3,9,"3$3=6",3,3,6,0,16,5,4167,1,0,0,900,510,2001,753,0,6,-1,-13,0,0,99,3,1.44e-08,0.003636976,0.99636301,4,79,14,0,0,0,0,0,0,0,0,99,99,4167,876084,876.084,"3$3=6",6,668.837,121.192,1903.92,0.0722396932524488,297.369095425037,5,0.1,0.1,0.207487916465413,0.170025414895045,0.162532914580972
"100",2,1,3,10,"7$3=18",7,3,18,0,4,22,4385,1,0,0,811,819,2003,750,0,18,0,0,0,0,100,3,1.29e-32,8.05e-12,1,20,80,3,0,0,0,0,0,0,0,0,100,100,4385,880469,880.469,"7$3=18",23,739.876,18.7190000000001,7900.791,0.453375013653457,201.058532994924,22,0.1,0.1,0.326250271615748,0.271016395971034,0.268505765259911
"101",2,1,3,11,"10$4=34",10,4,34,0,8,11,6878,0,0,0,2890,736,2500,750,0,33,0,0,0,0,101,2,0.011084938,0.835215822,0.15369924,8,81,7,0,0,0,0,0,0,0,0,101,101,6878,887347,887.347,"10$4=34",12,735.573,47.26,4116.155,0.191331434220499,242.392302552181,11,0.1,0.1,0.255650610441841,0.2182458326996,0.214845398359397
"102",2,1,3,12,"6$6=21",6,6,21,0,0,1,13650,1,0,0,10144,750,2001,752,0,21,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,13650,900997,900.997,"6$6=21",2,843.099,843.099,843.099,0.00639132746208906,843.099,1,0.1,0.1,0.148361275002417,0.0741806375012086,0
"103",2,1,3,13,"7$5=25",7,5,25,0,8,11,4473,1,0,0,847,873,2000,750,0,25,0,0,0,0,103,3,2.94e-07,0.006548447,0.993451259,3,82,6,0,0,0,0,0,0,0,0,103,103,4473,905470,905.47,"7$5=25",12,735.143,48.106,4088.502,0.191151453192943,242.272026688539,11,0.1,0.1,0.254558232406641,0.217551801938695,0.214187580987063
"104",2,1,3,14,"7$3=18",7,3,18,0,4,23,4174,1,0,0,594,825,2000,753,0,18,0,0,0,0,104,3,2.04e-33,3.65e-12,1,21,83,2,0,0,0,0,0,0,0,0,104,104,4174,909644,909.644,"7$3=18",24,769.051,29.175,8571.816,0.433053602872598,222.49581050976,23,0.1,0.1,0.288817390371891,0.27175810407107,0.271016395971034
"105",2,1,3,15,"8$6=33",8,6,33,0,16,5,20928,1,0,0,17540,630,2003,752,0,33,-1,-7,0,0,105,1,0.991644009,0.008355991,4.33e-11,6,84,13,0,0,0,0,0,0,0,0,105,105,20928,930572,930.572,"8$6=33",6,651.361,121.081,1874.417,0.0730281796106233,293.01616118799,5,0.1,0.1,0.207526506628536,0.170716101828038,0.163354020867939
"106",2,1,3,16,"13$2=25",13,2,25,0,0,0,6328,1,0,0,2614,961,2000,751,0,25,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,106,6328,936900,936.9,"13$2=25",1,0,NA,0,0,1,0,0.1,0.1,0,0,0
"107",2,1,3,17,"6$2=11",6,2,11,0,0,0,4797,1,0,0,1397,647,2001,750,0,11,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,4797,941697,941.697,"6$2=11",1,0,NA,0,0,1,0,0.1,0.1,0,0,0
"108",2,1,3,18,"7$3=18",7,3,18,0,4,24,4264,1,0,0,730,778,2002,751,0,18,0,0,0,0,108,3,1.06e-33,2.58e-12,1,22,85,1,0,0,0,0,0,0,0,0,108,108,4264,945961,945.961,"7$3=18",25,805.368,36.317,9443.424,0.410946596734125,248.862675228109,24,0.1,0.1,0.272891064466854,0.271803422486901,0.27175810407107
"109",2,1,3,19,"10$4=34",10,4,34,0,8,12,5394,1,0,0,1864,776,2001,750,0,34,0,0,0,0,109,2,0.001683635,0.605001334,0.393315031,9,86,4,0,0,0,0,0,0,0,0,109,109,5394,951355,951.355,"10$4=34",13,799.581,64.008,4884.251,0.187071877901485,276.966113726589,12,0.1,0.1,0.23806129136429,0.21977009875073,0.2182458326996
"110",2,1,3,20,"11$4=38",11,4,38,0,16,6,7101,1,0,0,3514,833,2001,750,0,38,-1,-2,0,0,110,2,0.213720043,0.777290099,0.008989858,1,87,12,0,0,0,0,0,0,0,0,110,110,7101,958456,958.456,"11$4=38",7,797.812,105.569,2595.611,0.0840064239725892,314.71161979872,6,0.1,0.1,0.213456844018363,0.17516693684071,0.168785285644435
"111",2,1,3,21,"7$5=25",7,5,25,0,8,12,4275,1,0,0,860,663,2000,750,0,25,0,0,0,0,111,3,6.83e-09,0.001229951,0.998770042,4,88,5,0,0,0,0,0,0,0,0,111,111,4275,962731,962.731,"7$5=25",13,792.404,57.261,4775.634,0.194464176786446,264.453932739995,12,0.1,0.1,0.244259940271943,0.219606274118175,0.217551801938695
"112",2,1,3,22,"10$6=45",10,6,45,0,4,0,10309,0,0,0,6298,753,2501,751,0,44,0,0,0,0,112,1,1,0,0,1,89,NA,0,0,0,0,0,0,0,0,112,112,10309,973040,973.04,"10$6=45",1,0,NA,0,0,1,0,0.1,0.1,0,0,0
"113",2,1,3,23,"9$5=35",9,5,35,0,16,6,4767,1,0,0,1066,945,2003,751,0,35,1,1,0,0,113,3,3.68e-09,0.001265073,0.998734923,5,90,12,0,0,0,0,0,0,0,0,113,113,4767,977807,977.807,"9$5=35",7,788.437,111.727,2594.975,0.0824055710745012,321.497243100164,6,0.1,0.1,0.210966154870536,0.175658570789991,0.169773973443234
"114",2,1,3,24,"10$5=40",10,5,40,0,32,3,5373,1,0,0,1786,830,2001,753,0,40,1,2,0,0,114,3,0.001435555,0.365858131,0.632706314,1,91,27,0,0,0,0,0,0,0,0,114,114,5373,983180,983.18,"10$5=40",4,781.42,232.472,1495.6,0.033288200056056,416.866688708558,3,0.1,0.1,0.183136937706956,0.134766992786595,0.118643677813141
"115",2,1,3,25,"3$3=6",3,3,6,0,16,6,4128,1,0,0,790,577,2004,754,0,6,1,3,0,0,115,3,5.13e-10,0.000852153,0.999147847,5,92,12,0,0,0,0,0,0,0,0,115,115,4128,987308,987.308,"3$3=6",7,780.061,111.224,2571.264,0.0827507178357896,319.527173351347,6,0.1,0.1,0.211162380426284,0.175902124256651,0.170025414895045
"116",2,1,3,26,"10$6=45",10,6,45,0,4,1,5173,1,0,0,1545,876,2000,750,0,45,0,0,0,0,116,2,0.05452782,0.94547218,0,1,93,3,0,0,0,0,0,0,0,0,116,116,5173,992481,992.481,"10$6=45",2,19.441,19.441,19.441,0.108009274717756,19.441,1,0.1,0.1,0.322762177761926,0.161381088880963,0
"117",2,1,3,27,"10$4=34",10,4,34,0,8,13,6662,1,0,0,2835,1072,2000,752,0,34,0,0,0,0,117,3,0.000176666,0.429597524,0.57022581,1,94,7,0,0,0,0,0,0,0,0,117,117,6662,999143,999.143,"10$4=34",14,847.369,47.788,5505.495,0.209075275385693,270.03469677734,13,0.1,0.1,0.254965600320921,0.222284063148601,0.21977009875073
"118",2,1,3,28,"7$4=22",7,4,22,0,32,3,13589,1,0,0,9908,926,2000,752,0,22,1,6,0,0,118,1,0.864004524,0.135995255,2.22e-07,4,95,27,0,0,0,0,0,0,0,0,118,118,13589,1012732,1012.732,"7$4=22",4,777.312,227.185,1489.51,0.0335575752119411,412.88446562089,3,0.1,0.1,0.183902678329022,0.134876869688461,0.11853493347494
"119",2,1,3,29,"7$5=25",7,5,25,0,8,13,4339,1,0,0,920,664,2002,750,0,25,0,0,0,0,119,3,1.51e-10,0.000245863,0.999754136,5,96,7,0,0,0,0,0,0,0,0,119,119,4339,1017071,1017.071,"7$5=25",14,846.744,54.34,5482.054,0.204426179515956,276.264634797868,13,0.1,0.1,0.247275442906103,0.221582643317313,0.219606274118175
"120",2,1,3,30,"10$6=45",10,6,45,0,4,2,5444,1,0,0,1912,777,2000,752,0,45,0,0,0,0,120,3,0.00265358,0.452604294,0.544742125,1,97,3,0,0,0,0,0,0,0,0,120,120,5444,1022515,1022.515,"10$6=45",3,49.475,30.034,79.509,0.131550993204502,37.956005083798,2,0.1,0.1,0.286617324054291,0.203126500605406,0.161381088880963
"121",2,1,3,31,"8$6=33",8,6,33,0,16,6,6312,1,0,0,2428,1128,2002,750,0,33,1,9,0,0,121,2,0.1144925,0.88299627,0.002511231,1,98,13,0,0,0,0,0,0,0,0,121,121,6312,1028827,1028.827,"8$6=33",7,749.616,98.255,2463.947,0.0875547619801269,298.068745059057,6,0.1,0.1,0.216691487624122,0.177284014084622,0.170716101828038
"122",2,1,3,32,"9$6=39",9,6,39,0,32,3,6860,1,0,0,3291,815,2002,750,0,39,1,10,0,0,122,2,0.034982051,0.819842861,0.145175088,2,99,27,0,0,0,0,0,0,0,0,122,122,6860,1035687,1035.687,"9$6=39",4,738.147,217.384,1422.702,0.0346766413113566,395.115010245882,3,0.1,0.1,0.185388001178868,0.136090557281405,0.119658075982251
"123",2,1,3,33,"10$2=19",10,2,19,0,0,0,5252,1,0,0,1674,825,2000,750,0,19,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,123,5252,1040939,1040.939,"10$2=19",1,0,NA,0,0,1,0,0.1,0.1,0,0,0
"124",2,1,3,34,"10$6=45",10,6,45,0,4,3,5007,1,0,0,1429,823,2002,751,0,45,0,0,0,0,124,3,0.00010383,0.145412393,0.854483777,2,100,2,0,0,0,0,0,0,0,0,124,124,5007,1045946,1045.946,"10$6=45",4,72.9059999999999,23.4309999999999,149.802,0.184554490724428,42.4062549723301,3,0.1,0.1,0.306389283413243,0.228942196307365,0.203126500605406
"125",2,1,3,35,"10$4=34",10,4,34,0,8,14,5158,1,0,0,1641,762,2000,753,0,34,0,0,0,0,125,3,8e-06,0.174816556,0.82517544,2,101,6,0,0,0,0,0,0,0,0,125,125,5158,1051104,1051.104,"10$4=34",15,899.33,51.961,6232.949,0.216720243312711,283.915926063807,14,0.1,0.1,0.24990722958264,0.224125607577537,0.222284063148601
"126",2,1,3,36,"11$4=38",11,4,38,0,16,7,7198,0,0,0,3178,767,2500,750,0,39,1,14,0,0,126,2,0.041424452,0.850877479,0.107698069,2,102,14,0,0,0,0,0,0,0,0,126,126,7198,1058302,1058.302,"11$4=38",8,897.658,99.8459999999999,3294.533,0.0948983923576249,330.871333988912,7,0.1,0.1,0.215959878060681,0.180266054493207,0.17516693684071
"127",2,1,3,37,"7$5=25",7,5,25,0,8,14,4314,1,0,0,813,746,2002,750,0,25,0,0,0,0,127,3,3.28e-12,4.72e-05,0.999952792,6,103,6,0,0,0,0,0,0,0,0,127,127,4314,1062616,1062.616,"7$5=25",15,892.289,45.545,6119.684,0.224506861600942,272.443271190797,14,0.1,0.1,0.25795327596149,0.224007352160258,0.221582643317313
"128",2,1,3,38,"10$6=45",10,6,45,0,4,4,4934,1,0,0,1408,769,2002,752,0,45,0,0,0,0,128,3,3.66e-06,0.044543104,0.955453231,3,104,3,0,0,0,0,0,0,0,0,128,128,4934,1067550,1067.55,"10$6=45",5,94.51,21.604,236.218,0.229516692884596,47.0898545768271,4,0.1,0.1,0.31334280618696,0.245822318283284,0.228942196307365
"129",2,1,3,39,"9$5=35",9,5,35,0,16,7,5242,1,0,0,1547,937,2003,752,0,35,0,0,0,0,129,3,1.03e-10,0.00041164,0.99958836,6,105,14,0,0,0,0,0,0,0,0,129,129,5242,1072792,1072.792,"9$5=35",8,883.422,94.9849999999999,3259.87,0.0961960677233537,325.535372896111,7,0.1,0.1,0.218248396671401,0.180982299025167,0.175658570789991
"130",2,1,3,40,"8$3=21",8,3,21,0,32,3,5656,1,0,0,2295,607,2002,750,0,21,1,18,0,0,130,2,0.008684239,0.977633059,0.013682702,3,106,27,0,0,0,0,0,0,0,0,130,130,5656,1078448,1078.448,"8$3=21",4,700.311,206.531,1365.145,0.0357966361090758,378.864428108494,3,0.1,0.1,0.187142337871352,0.137371330590917,0.120780994830772
"131",2,1,4,1,"3$3=6",3,3,6,0,16,7,4910,1,0,0,1512,640,2001,753,0,6,0,0,0,0,131,3,1.88e-11,0.000289187,0.999710813,6,107,14,0,0,0,0,0,0,0,0,131,131,4910,1083358,1083.358,"3$3=6",8,876.111,96.05,3243.614,0.0960010706896879,325.988988347881,7,0.1,0.1,0.217733215592845,0.181131010673675,0.175902124256651
"132",2,1,4,2,"10$6=45",10,6,45,0,4,5,6012,1,0,0,1366,1882,2001,759,0,45,0,0,0,0,132,3,8.93e-08,0.012328295,0.987671616,4,108,3,0,0,0,0,0,0,0,0,132,132,6012,1089370,1089.37,"10$6=45",6,116.33,21.8199999999999,345.318,0.261550317729917,53.5626529506534,5,0.1,0.1,0.312477108933628,0.256931450058341,0.245822318283284
"133",2,1,4,3,"10$4=34",10,4,34,0,8,15,4514,1,0,0,1041,720,2000,750,0,34,0,0,0,0,133,3,3.21e-07,0.053181126,0.946818554,3,109,7,0,0,0,0,0,0,0,0,133,133,4514,1093884,1093.884,"10$4=34",16,942.11,42.78,6874.649,0.238394256180311,277.596534461064,15,0.1,0.1,0.261939561226876,0.226488979680621,0.224125607577537
"134",2,1,4,4,"3$2=5",3,2,5,0,0,0,5649,1,0,0,925,1968,2000,753,0,5,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,134,5649,1099533,1099.533,"3$2=5",1,0,NA,0,0,1,0,0.1,0.1,0,0,0
"135",2,1,4,5,"7$5=25",7,5,25,0,8,15,4217,1,0,0,815,649,2000,750,0,25,0,0,0,0,135,3,6.96e-14,9.33e-06,0.999990668,7,110,6,0,0,0,0,0,0,0,0,135,135,4217,1103750,1103.75,"7$5=25",16,933.423,41.134,6736.694,0.244962771473023,268.480956002512,15,0.1,0.1,0.264492415258906,0.226537668603924,0.224007352160258
"136",2,1,4,6,"10$6=45",10,6,45,0,4,6,4294,1,0,0,811,728,2002,750,0,45,0,0,0,0,136,3,2.26e-09,0.002569566,0.997430432,5,111,2,0,0,0,0,0,0,0,0,136,136,4294,1108044,1108.044,"10$6=45",7,135.004,18.6740000000002,457.362000000001,0.307997449094038,55.6402134754353,6,0.1,0.1,0.326474091477561,0.26686611311823,0.256931450058341
"137",2,1,4,7,"8$6=33",8,6,33,0,16,7,5824,0,0,0,1690,875,2501,754,0,38,0,0,0,0,137,2,0.009111146,0.540291473,0.450597381,2,112,13,0,0,0,0,0,0,0,0,137,137,5824,1113868,1113.868,"8$6=33",8,834.657,85.0409999999999,3059.234,0.102988801159151,298.58304795322,7,0.1,0.1,0.22348378158519,0.183058985022193,0.177284014084622
"138",2,1,4,8,"4$3=9",4,3,9,0,0,1,8721,0,0,0,4871,596,2501,750,0,10,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,138,8721,1122589,1122.589,"4$3=9",2,1028.982,1028.982,1028.982,0.00550419950228116,1028.982,1,0.1,0.1,0.144113743066485,0.0720568715332423,0
"139",2,1,4,9,"12$7=63",12,7,63,0,0,0,9848,0,0,0,5276,1319,2501,750,0,58,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,9848,1132437,1132.437,"12$7=63",1,0,NA,0,0,1,0,0.1,0.1,0,0,0
"140",2,1,4,10,"10$6=45",10,6,45,0,4,7,4495,1,0,0,1045,697,2001,750,0,45,0,0,0,0,140,3,7.21e-11,0.000667913,0.999332087,6,113,1,0,0,0,0,0,0,0,0,140,140,4495,1136932,1136.932,"10$6=45",8,163.892,28.8879999999999,659.578,0.285425499397164,74.3956516813657,7,0.1,0.1,0.289573397883162,0.269704523713846,0.26686611311823
"141",2,1,4,11,"10$4=34",10,4,34,0,8,16,4611,1,0,0,1196,663,2000,750,0,34,0,0,0,0,141,3,1.24e-08,0.017472656,0.982527331,4,114,4,0,0,0,0,0,0,0,0,141,141,4611,1141543,1141.543,"10$4=34",17,989.769,47.6589999999999,7637.193,0.244199192404986,292.005587834586,16,0.1,0.1,0.255131959198506,0.228173860828732,0.226488979680621
"142",2,1,4,12,"11$4=38",11,4,38,0,16,8,6472,0,0,0,2186,1034,2500,750,0,39,0,0,0,0,142,2,0.004234128,0.579838107,0.415927765,3,115,12,0,0,0,0,0,0,0,0,142,142,6472,1148015,1148.015,"11$4=38",9,987.371,89.7130000000002,4012.237,0.10741697654848,338.190310974972,8,0.1,0.1,0.220922926903274,0.184783484760992,0.180266054493207
"143",2,1,4,13,"7$5=25",7,5,25,0,8,16,4146,1,0,0,745,647,2002,750,0,25,0,0,0,0,143,3,1.55e-15,1.85e-06,0.999998153,8,116,5,0,0,0,0,0,0,0,0,143,143,4146,1152161,1152.161,"7$5=25",17,981.834,48.4110000000001,7511.27,0.246529473040823,287.998742082089,16,0.1,0.1,0.254171115568672,0.228163165484203,0.226537668603924
"144",2,1,4,14,"10$6=45",10,6,45,0,4,8,5148,1,0,0,1226,1169,2001,750,0,45,0,0,0,0,144,3,2.16e-12,0.000190487,0.999809513,7,117,3,0,0,0,0,0,0,0,0,144,144,5148,1157309,1157.309,"10$6=45",9,184.269,20.377,822.594,0.33077516580946,74.5106634993577,8,0.1,0.1,0.318509036591622,0.275127247366933,0.269704523713846
"145",2,1,4,15,"9$5=35",9,5,35,0,16,8,4431,1,0,0,866,808,2000,754,0,35,0,0,0,0,145,3,2.36e-12,8.87e-05,0.999911299,7,118,12,0,0,0,0,0,0,0,0,145,145,4431,1161740,1161.74,"9$5=35",9,972.37,88.9480000000001,3971.454,0.108256560650512,334.762249251049,8,0.1,0.1,0.22132930059978,0.185465299200124,0.180982299025167
"146",2,1,4,16,"10$5=40",10,5,40,0,32,4,4676,1,0,0,1128,793,2002,751,0,40,0,0,0,0,146,3,3.87e-05,0.088552923,0.911408386,2,119,27,0,0,0,0,0,0,0,0,146,146,4676,1166416,1166.416,"10$5=40",5,964.656,183.236,2228.544,0.0443550037437145,424.883227825111,4,0.1,0.1,0.191369215947453,0.146087437418767,0.134766992786595
"147",2,1,4,17,"3$3=6",3,3,6,0,16,8,4566,1,0,0,1296,514,2001,753,0,6,0,0,0,0,147,3,3.99e-13,7.76e-05,0.999922362,7,120,12,0,0,0,0,0,0,0,0,147,147,4566,1170982,1170.982,"3$3=6",9,963.735,87.624,3944.606,0.108862840001127,332.370015114777,8,0.1,0.1,0.222044311036939,0.18567693293626,0.181131010673675
"148",2,1,4,18,"10$6=45",10,6,45,0,4,9,4459,1,0,0,1033,671,2001,751,0,45,0,0,0,0,148,3,6.16e-14,4.93e-05,0.99995074,8,121,3,0,0,0,0,0,0,0,0,148,148,4459,1175441,1175.441,"10$6=45",10,202.401,18.1320000000001,985.782,0.374050134728146,74.9317734547827,9,0.1,0.1,0.329232472359127,0.280537769866152,0.275127247366933
